company,date,location,market,channel,product_category,total_sale_amount
ab26de37-713d-42d5-b20d-3a769d43da67,2021-03-20,St Davids,medium sized business,business-to-consumer,womens fashion,1313.83
ab26de37-713d-42d5-b20d-3a769d43da67,2021-02-05,St Asaph (Llanelwy),large businesses,business-to-consumer,computers,892.2
ab26de37-713d-42d5-b20d-3a769d43da67,2021-03-03,Chelmsford,large businesses,business-to-consumer,hardback books,1103.22
ab26de37-713d-42d5-b20d-3a769d43da67,2021-03-03,Newry,small business,business-to-consumer,hiking boots,2129.55
ab26de37-713d-42d5-b20d-3a769d43da67,2021-05-02,Manchester,medium sized business,business-to-consumer,computers,213.69
ab26de37-713d-42d5-b20d-3a769d43da67,2021-06-25,Bath,medium sized business,business-to-consumer,torch,832.26
ab26de37-713d-42d5-b20d-3a769d43da67,2021-03-16,Perth,medium sized business,business-to-consumer,holdall bags,39.39
ab26de37-713d-42d5-b20d-3a769d43da67,2021-02-15,London,medium sized business,business-to-consumer,long life food,371.05
ab26de37-713d-42d5-b20d-3a769d43da67,2021-05-04,Nottingham,medium sized business,business-to-consumer,televisions,978.25
ab26de37-713d-42d5-b20d-3a769d43da67,2021-05-25,Cardiff,medium sized business,business-to-consumer,televisions,3035.28
ab26de37-713d-42d5-b20d-3a769d43da67,2021-06-20,Gloucester,medium sized business,business-to-consumer,cricket,113.52
ab26de37-713d-42d5-b20d-3a769d43da67,2021-04-04,Norwich,large businesses,business-to-consumer,dolls,68.04
ab26de37-713d-42d5-b20d-3a769d43da67,2021-05-26,Newry,large businesses,business-to-consumer,dolls,3989.7
ab26de37-713d-42d5-b20d-3a769d43da67,2021-04-10,London,medium sized business,business-to-consumer,long life food,846.3
ab26de37-713d-42d5-b20d-3a769d43da67,2021-05-14,Bradford,medium sized business,business-to-consumer,cleaning supplies,870.6
ab26de37-713d-42d5-b20d-3a769d43da67,2021-04-01,Glasgow,small business,business-to-consumer,tables,1037.34
ab26de37-713d-42d5-b20d-3a769d43da67,2021-05-12,Worcester,large businesses,business-to-consumer,glassware,2002.88
ab26de37-713d-42d5-b20d-3a769d43da67,2021-02-06,Stirling,small business,business-to-consumer,sofas,461.2
ab26de37-713d-42d5-b20d-3a769d43da67,2021-05-06,Nottingham,medium sized business,business-to-consumer,basketball,24.21
ab26de37-713d-42d5-b20d-3a769d43da67,2021-06-11,Bradford,large businesses,business-to-consumer,action figures,4033.89
ab26de37-713d-42d5-b20d-3a769d43da67,2021-07-02,Newry,large businesses,business-to-consumer,hardback books,189.9
ab26de37-713d-42d5-b20d-3a769d43da67,2021-04-27,Preston,small business,business-to-consumer,torch,3337.65
ab26de37-713d-42d5-b20d-3a769d43da67,2021-05-03,Oxford,medium sized business,business-to-consumer,squash,2012.96
ab26de37-713d-42d5-b20d-3a769d43da67,2021-07-02,Nottingham,small business,business-to-consumer,ebooks,3876.57
ab26de37-713d-42d5-b20d-3a769d43da67,2021-04-13,Cambridge,large businesses,business-to-consumer,long life food,4984.4
ab26de37-713d-42d5-b20d-3a769d43da67,2021-02-04,Glasgow,large businesses,business-to-consumer,mats and rugs,2446.75
ab26de37-713d-42d5-b20d-3a769d43da67,2021-02-08,Cardiff,large businesses,business-to-consumer,cutlery,164.1
ab26de37-713d-42d5-b20d-3a769d43da67,2021-06-01,Bradford,small business,business-to-consumer,camping tent,3658.86
ab26de37-713d-42d5-b20d-3a769d43da67,2021-05-13,Birmingham,medium sized business,business-to-consumer,cups and mugs,3813.66
ab26de37-713d-42d5-b20d-3a769d43da67,2021-06-24,Stoke-on-Trent,small business,business-to-consumer,holdall bags,403.44
ab26de37-713d-42d5-b20d-3a769d43da67,2021-05-06,St Asaph (Llanelwy),small business,business-to-consumer,badminton,1468.32
ab26de37-713d-42d5-b20d-3a769d43da67,2021-04-16,Truro,medium sized business,business-to-consumer,cups and mugs,48.15
ab26de37-713d-42d5-b20d-3a769d43da67,2021-02-13,Wakefield,small business,business-to-consumer,rugby,3503.97
ab26de37-713d-42d5-b20d-3a769d43da67,2021-04-01,Newport,large businesses,business-to-consumer,bbq,763.35
ab26de37-713d-42d5-b20d-3a769d43da67,2021-02-25,Newry,small business,business-to-consumer,computers,1244.44
ab26de37-713d-42d5-b20d-3a769d43da67,2021-02-08,Exeter,small business,business-to-consumer,basketball,2734
ab26de37-713d-42d5-b20d-3a769d43da67,2021-03-10,Inverness,large businesses,business-to-consumer,computers,1072.82
ab26de37-713d-42d5-b20d-3a769d43da67,2021-04-06,Oxford,medium sized business,business-to-consumer,hiking boots,157.72
ab26de37-713d-42d5-b20d-3a769d43da67,2021-03-07,Chichester,small business,business-to-consumer,action figures,3209.1
ab26de37-713d-42d5-b20d-3a769d43da67,2021-02-13,Peterborough,medium sized business,business-to-consumer,long life food,2146.8
ab26de37-713d-42d5-b20d-3a769d43da67,2021-02-17,Ripon,large businesses,business-to-consumer,mats and rugs,1188.6
ab26de37-713d-42d5-b20d-3a769d43da67,2021-06-19,Perth,large businesses,business-to-consumer,squash,1755.36
ab26de37-713d-42d5-b20d-3a769d43da67,2021-05-09,Dundee,medium sized business,business-to-consumer,womens fashion,1739.76
ab26de37-713d-42d5-b20d-3a769d43da67,2021-05-05,London,large businesses,business-to-consumer,holdall bags,362.98
ab26de37-713d-42d5-b20d-3a769d43da67,2021-03-13,Swansea,small business,business-to-consumer,video games,1370.2
ab26de37-713d-42d5-b20d-3a769d43da67,2021-05-14,Derby,medium sized business,business-to-consumer,torch,460.8
ab26de37-713d-42d5-b20d-3a769d43da67,2021-05-28,Sheffield,large businesses,business-to-consumer,inflatable pool,1826.91
ab26de37-713d-42d5-b20d-3a769d43da67,2021-03-10,Norwich,large businesses,business-to-consumer,football,494.73
ab26de37-713d-42d5-b20d-3a769d43da67,2021-03-14,Wincheste,large businesses,business-to-consumer,video games,1288.71
ab26de37-713d-42d5-b20d-3a769d43da67,2021-06-14,Preston,small business,business-to-consumer,video games,790.37
ab26de37-713d-42d5-b20d-3a769d43da67,2021-04-15,Chester,large businesses,business-to-consumer,video games,1071.72
ab26de37-713d-42d5-b20d-3a769d43da67,2021-03-19,Newry,small business,business-to-consumer,computers,211.92
ab26de37-713d-42d5-b20d-3a769d43da67,2021-03-04,Westminster,small business,business-to-consumer,basketball,881.52
ab26de37-713d-42d5-b20d-3a769d43da67,2021-03-13,Manchester,large businesses,business-to-consumer,desks,732.41
ab26de37-713d-42d5-b20d-3a769d43da67,2021-03-05,Sunderland,medium sized business,business-to-consumer,laptops,1800.25
ab26de37-713d-42d5-b20d-3a769d43da67,2021-07-01,Cardiff,large businesses,business-to-consumer,computers,687.52
ab26de37-713d-42d5-b20d-3a769d43da67,2021-04-27,Swansea,small business,business-to-consumer,sofas,1805.49
ab26de37-713d-42d5-b20d-3a769d43da67,2021-06-19,St Davids,large businesses,business-to-consumer,inflatable pool,445.36
ab26de37-713d-42d5-b20d-3a769d43da67,2021-04-02,Bradford,medium sized business,business-to-consumer,long life food,1577.34
ab26de37-713d-42d5-b20d-3a769d43da67,2021-02-23,Sheffield,large businesses,business-to-consumer,house plants,57.84
ab26de37-713d-42d5-b20d-3a769d43da67,2021-03-09,Manchester,small business,business-to-consumer,tables,1328.6
ab26de37-713d-42d5-b20d-3a769d43da67,2021-03-09,Brighton and Hove,large businesses,business-to-consumer,torch,2304.6
ab26de37-713d-42d5-b20d-3a769d43da67,2021-02-06,Londonderry,medium sized business,business-to-consumer,house plants,1244.24
ab26de37-713d-42d5-b20d-3a769d43da67,2021-05-09,Kingston upon Hull,small business,business-to-consumer,inflatable pool,2981.44
ab26de37-713d-42d5-b20d-3a769d43da67,2021-04-03,St Asaph (Llanelwy),medium sized business,business-to-consumer,cups and mugs,3921.3
ab26de37-713d-42d5-b20d-3a769d43da67,2021-05-30,Salisbury,large businesses,business-to-consumer,bbq,1024.56
ab26de37-713d-42d5-b20d-3a769d43da67,2021-05-22,Plymouth,large businesses,business-to-consumer,house plants,1104.08
ab26de37-713d-42d5-b20d-3a769d43da67,2021-03-17,Glasgow,small business,business-to-consumer,inflatable pool,1060.72
ab26de37-713d-42d5-b20d-3a769d43da67,2021-04-29,Wolverhampton,large businesses,business-to-consumer,story books,2824.64
ab26de37-713d-42d5-b20d-3a769d43da67,2021-06-17,Cardiff,small business,business-to-consumer,holdall bags,764.89
ab26de37-713d-42d5-b20d-3a769d43da67,2021-05-16,Bradford,large businesses,business-to-consumer,cricket,643.4
ab26de37-713d-42d5-b20d-3a769d43da67,2021-04-13,Sunderland,large businesses,business-to-consumer,bbq,591.92
ab26de37-713d-42d5-b20d-3a769d43da67,2021-06-06,Worcester,medium sized business,business-to-consumer,mats and rugs,4.16
ab26de37-713d-42d5-b20d-3a769d43da67,2021-07-01,Bath,large businesses,business-to-consumer,long life food,1486.68
ab26de37-713d-42d5-b20d-3a769d43da67,2021-06-14,Swansea,medium sized business,business-to-consumer,cleaning supplies,1809.04
ab26de37-713d-42d5-b20d-3a769d43da67,2021-05-25,Plymouth,small business,business-to-consumer,house plants,4597.2
ab26de37-713d-42d5-b20d-3a769d43da67,2021-05-10,Stirling,small business,business-to-consumer,remote controlled cars,745.8
ab26de37-713d-42d5-b20d-3a769d43da67,2021-03-09,Edinburgh,large businesses,business-to-consumer,cleaning supplies,436.17
ab26de37-713d-42d5-b20d-3a769d43da67,2021-06-21,Truro,small business,business-to-consumer,glassware,2180.16
ab26de37-713d-42d5-b20d-3a769d43da67,2021-05-26,Newport,medium sized business,business-to-consumer,desks,440.25
ab26de37-713d-42d5-b20d-3a769d43da67,2021-06-28,Cardiff,medium sized business,business-to-consumer,mens fashion,3471.5
ab26de37-713d-42d5-b20d-3a769d43da67,2021-02-08,London,medium sized business,business-to-consumer,pots and pans,722.25
ab26de37-713d-42d5-b20d-3a769d43da67,2021-04-21,Aberdee,small business,business-to-consumer,dolls,760.94
ab26de37-713d-42d5-b20d-3a769d43da67,2021-05-11,Hereford,medium sized business,business-to-consumer,tables,450.56
ab26de37-713d-42d5-b20d-3a769d43da67,2021-05-10,Dundee,small business,business-to-consumer,hiking boots,67.79
ab26de37-713d-42d5-b20d-3a769d43da67,2021-04-05,Cambridge,small business,business-to-consumer,camping stove,235.24
ab26de37-713d-42d5-b20d-3a769d43da67,2021-02-22,St Albans,medium sized business,business-to-consumer,camping tent,155.5
ab26de37-713d-42d5-b20d-3a769d43da67,2021-02-14,Lisburn,medium sized business,business-to-consumer,video games,414.61
ab26de37-713d-42d5-b20d-3a769d43da67,2021-05-23,Armag,large businesses,business-to-consumer,desks,538.36
ab26de37-713d-42d5-b20d-3a769d43da67,2021-05-06,Ripon,small business,business-to-consumer,desks,1213.02
ab26de37-713d-42d5-b20d-3a769d43da67,2021-04-13,St Albans,small business,business-to-consumer,remote controlled cars,686.25
ab26de37-713d-42d5-b20d-3a769d43da67,2021-07-04,St Albans,small business,business-to-consumer,squash,982.62
ab26de37-713d-42d5-b20d-3a769d43da67,2021-04-28,Chichester,medium sized business,business-to-consumer,ebooks,3646.48
ab26de37-713d-42d5-b20d-3a769d43da67,2021-04-07,Chelmsford,small business,business-to-consumer,tables,591
ab26de37-713d-42d5-b20d-3a769d43da67,2021-02-19,Edinburgh,large businesses,business-to-consumer,rugby,2433.55
ab26de37-713d-42d5-b20d-3a769d43da67,2021-02-21,Sheffield,small business,business-to-consumer,hardback books,1094.8
ab26de37-713d-42d5-b20d-3a769d43da67,2021-04-07,Lincoln,medium sized business,business-to-consumer,torch,2786.4
ab26de37-713d-42d5-b20d-3a769d43da67,2021-04-10,Wells,large businesses,business-to-consumer,rugby,3600.72
ab26de37-713d-42d5-b20d-3a769d43da67,2021-05-03,Bristol,small business,business-to-consumer,glassware,303.08
ab26de37-713d-42d5-b20d-3a769d43da67,2021-04-15,Cardiff,large businesses,business-to-consumer,glassware,447.26
ab26de37-713d-42d5-b20d-3a769d43da67,2021-05-07,Chelmsford,small business,business-to-consumer,cups and mugs,268.12
ab26de37-713d-42d5-b20d-3a769d43da67,2021-06-23,Nottingham,large businesses,business-to-consumer,house plants,437.84
ab26de37-713d-42d5-b20d-3a769d43da67,2021-05-03,Lincoln,medium sized business,business-to-consumer,womens fashion,2036.04
ab26de37-713d-42d5-b20d-3a769d43da67,2021-02-07,St Davids,large businesses,business-to-consumer,holdall bags,707
ab26de37-713d-42d5-b20d-3a769d43da67,2021-05-02,Lancaster,medium sized business,business-to-consumer,video games,257.04
ab26de37-713d-42d5-b20d-3a769d43da67,2021-06-11,Dundee,large businesses,business-to-consumer,bbq,1637.16
ab26de37-713d-42d5-b20d-3a769d43da67,2021-04-06,Birmingham,small business,business-to-consumer,dolls,1764.42
ab26de37-713d-42d5-b20d-3a769d43da67,2021-04-23,Lichfield,small business,business-to-consumer,ebooks,197.03
ab26de37-713d-42d5-b20d-3a769d43da67,2021-02-07,Newport,small business,business-to-consumer,luggage bags,463.53
ab26de37-713d-42d5-b20d-3a769d43da67,2021-05-07,Salford,large businesses,business-to-consumer,badminton,2923.62
ab26de37-713d-42d5-b20d-3a769d43da67,2021-05-26,Liverpool,small business,business-to-consumer,basketball,127.64
ab26de37-713d-42d5-b20d-3a769d43da67,2021-05-30,Durham,large businesses,business-to-consumer,badminton,3341.1
ab26de37-713d-42d5-b20d-3a769d43da67,2021-04-26,Chelmsford,medium sized business,business-to-consumer,laptops,726.66
ab26de37-713d-42d5-b20d-3a769d43da67,2021-06-04,Salisbury,medium sized business,business-to-consumer,paperback books,66.26
ab26de37-713d-42d5-b20d-3a769d43da67,2021-03-28,Southampton,medium sized business,business-to-consumer,bbq,1034.94
ab26de37-713d-42d5-b20d-3a769d43da67,2021-04-19,Birmingham,medium sized business,business-to-consumer,bbq,113.22
ab26de37-713d-42d5-b20d-3a769d43da67,2021-02-27,Wolverhampton,small business,business-to-consumer,paperback books,59.28
ab26de37-713d-42d5-b20d-3a769d43da67,2021-02-21,Chichester,medium sized business,business-to-consumer,tables,199.59
ab26de37-713d-42d5-b20d-3a769d43da67,2021-03-25,Salford,medium sized business,business-to-consumer,sofas,328.74
ab26de37-713d-42d5-b20d-3a769d43da67,2021-06-19,Hereford,medium sized business,business-to-consumer,cups and mugs,4124.3
ab26de37-713d-42d5-b20d-3a769d43da67,2021-06-16,Oxford,small business,business-to-consumer,holdall bags,1202.11
ab26de37-713d-42d5-b20d-3a769d43da67,2021-02-04,St Asaph (Llanelwy),small business,business-to-consumer,camping tent,1480.48
ab26de37-713d-42d5-b20d-3a769d43da67,2021-05-09,St Asaph (Llanelwy),medium sized business,business-to-consumer,mats and rugs,4458.15
ab26de37-713d-42d5-b20d-3a769d43da67,2021-02-16,Bristol,small business,business-to-business,software,894.08
ab26de37-713d-42d5-b20d-3a769d43da67,2021-06-04,Oxford,large businesses,business-to-business,plastic,2121.6
ab26de37-713d-42d5-b20d-3a769d43da67,2021-06-13,Norwich,small business,business-to-business,accounting,286.71
ab26de37-713d-42d5-b20d-3a769d43da67,2021-03-07,Leeds,medium sized business,business-to-business,software,923.4
ab26de37-713d-42d5-b20d-3a769d43da67,2021-06-04,Plymouth,large businesses,business-to-business,metals,4405.1
ab26de37-713d-42d5-b20d-3a769d43da67,2021-07-04,St Asaph (Llanelwy),large businesses,business-to-business,masonry materials,1609.38
ab26de37-713d-42d5-b20d-3a769d43da67,2021-04-28,Worcester,large businesses,business-to-business,office supplies,1990.8
ab26de37-713d-42d5-b20d-3a769d43da67,2021-05-26,Ely,small business,business-to-business,labouring,1848.2
ab26de37-713d-42d5-b20d-3a769d43da67,2021-05-14,Inverness,small business,business-to-business,technology implementation,2245.86
ab26de37-713d-42d5-b20d-3a769d43da67,2021-05-06,Ely,medium sized business,business-to-business,IT services,515.13
ab26de37-713d-42d5-b20d-3a769d43da67,2021-03-06,Exeter,medium sized business,business-to-business,software,1716.8
ab26de37-713d-42d5-b20d-3a769d43da67,2021-03-23,Cardiff,small business,business-to-business,software,915.93
ab26de37-713d-42d5-b20d-3a769d43da67,2021-05-18,London,small business,business-to-business,legal,1450.76
ab26de37-713d-42d5-b20d-3a769d43da67,2021-07-01,Salisbury,small business,business-to-business,office supplies,782.15
ab26de37-713d-42d5-b20d-3a769d43da67,2021-06-28,Worcester,small business,business-to-business,legal,1990.5
ab26de37-713d-42d5-b20d-3a769d43da67,2021-04-15,Portsmouth,medium sized business,business-to-business,masonry materials,495.38
ab26de37-713d-42d5-b20d-3a769d43da67,2021-04-24,Derby,large businesses,business-to-business,metals,1675.55
ab26de37-713d-42d5-b20d-3a769d43da67,2021-03-06,Swansea,small business,business-to-business,metals,2650.68
ab26de37-713d-42d5-b20d-3a769d43da67,2021-04-23,Dundee,small business,business-to-business,technology implementation,2800.26
ab26de37-713d-42d5-b20d-3a769d43da67,2021-05-16,Cambridge,medium sized business,business-to-business,metals,707.16
ab26de37-713d-42d5-b20d-3a769d43da67,2021-06-25,Portsmouth,large businesses,business-to-business,labouring,3989.52
ab26de37-713d-42d5-b20d-3a769d43da67,2021-02-04,Newport,small business,business-to-business,metals,602.62
ab26de37-713d-42d5-b20d-3a769d43da67,2021-03-01,Truro,large businesses,business-to-business,electronics,531.45
ab26de37-713d-42d5-b20d-3a769d43da67,2021-06-17,Truro,small business,business-to-business,electronics,601.4
ab26de37-713d-42d5-b20d-3a769d43da67,2021-05-15,Salisbury,medium sized business,business-to-business,IT services,1226.45
ab26de37-713d-42d5-b20d-3a769d43da67,2021-03-13,Glasgow,large businesses,business-to-business,plastic,2317.25
ab26de37-713d-42d5-b20d-3a769d43da67,2021-05-26,Bradford,medium sized business,business-to-business,labouring,2260.02
ab26de37-713d-42d5-b20d-3a769d43da67,2021-04-04,Wakefield,large businesses,business-to-business,electronics,2751.14
ab26de37-713d-42d5-b20d-3a769d43da67,2021-06-19,Edinburgh,medium sized business,business-to-business,legal,4259.8
